IP,Protocols
173.255.164.59,"IKEv2,OPENVPN"
216.131.84.106,"IKEv2,OPENVPN"
173.255.163.197,"IKEv2,OPENVPN"
216.151.184.100,"IKEv2,OPENVPN"
173.255.172.115,"IKEv2,OPENVPN"
173.245.207.113,"IKEv2,OPENVPN"
216.151.184.4,"IKEv2,OPENVPN"
69.16.157.37,"IKEv2,OPENVPN"
104.36.177.100,"IKEv2,OPENVPN"
36.255.206.66,"IKEv2,OPENVPN"
80.246.28.4,"IKEv2,OPENVPN"
173.255.160.168,"IKEv2,OPENVPN"
216.131.77.149,"IKEv2,OPENVPN"
216.131.78.151,"IKEv2,OPENVPN"
216.169.136.177,"IKEv2,OPENVPN"
98.96.216.215,"IKEv2,OPENVPN"
103.209.254.199,"IKEv2,OPENVPN"
108.171.108.153,"IKEv2,OPENVPN"
216.131.84.10,"IKEv2,OPENVPN"
176.67.83.20,"IKEv2,OPENVPN"
108.171.102.11,"IKEv2,OPENVPN"
205.185.192.53,"IKEv2,OPENVPN"
104.36.176.155,"IKEv2,OPENVPN"
216.131.81.30,"IKEv2,OPENVPN"
216.131.117.94,"IKEv2,OPENVPN"
169.197.125.221,"IKEv2,OPENVPN"
216.131.114.225,"IKEv2,OPENVPN"
216.131.76.60,"IKEv2,OPENVPN"
69.16.157.13,"IKEv2,OPENVPN"
209.234.253.125,"IKEv2,OPENVPN"
173.245.219.31,"IKEv2,OPENVPN"
216.131.83.66,"IKEv2,OPENVPN"
216.151.180.193,"IKEv2,OPENVPN"
173.255.164.119,"IKEv2,OPENVPN"
207.204.248.232,"IKEv2,OPENVPN"
216.131.83.155,"IKEv2,OPENVPN"
103.137.12.71,"IKEv2,OPENVPN"
209.107.192.105,"IKEv2,OPENVPN"
185.147.214.33,"IKEv2,OPENVPN"
216.169.140.11,"IKEv2,OPENVPN"
173.255.170.145,"IKEv2,OPENVPN"
205.185.222.170,"IKEv2,OPENVPN"
216.131.76.54,"IKEv2,OPENVPN"
216.151.191.5,"IKEv2,OPENVPN"
103.209.254.151,"IKEv1,OPENVPN"
185.91.122.81,"IKEv2,OPENVPN"
185.147.213.86,"IKEv2,OPENVPN"
108.171.111.133,"IKEv2,OPENVPN"
104.36.180.86,"IKEv2,OPENVPN"
