IP,Protocols
176.125.229.136,"IKEv2,OPENVPN"
196.196.53.44,"IKEv2,OPENVPN"
156.146.55.166,"IKEv2,OPENVPN"
156.146.51.213,"IKEv2,OPENVPN"
84.17.52.39,"IKEv2,OPENVPN"
102.129.252.154,"IKEv2,OPENVPN"
91.90.124.153,"IKEv2,OPENVPN"
223.252.16.156,"IKEv2,OPENVPN"
181.214.218.195,"IKEv2,OPENVPN"
173.244.32.16,"IKEv2,OPENVPN"
185.206.225.29,"IKEv2,OPENVPN"
31.171.155.3,"IKEv2,OPENVPN"
102.129.143.47,"IKEv2,OPENVPN"
84.17.58.46,"IKEv2,OPENVPN"
179.61.197.135,"IKEv2,OPENVPN"
84.247.105.123,"IKEv2,OPENVPN"
84.17.52.65,"IKEv2,OPENVPN"
37.120.142.167,"IKEv2,OPENVPN"
165.231.182.152,"IKEv2,OPENVPN"
156.146.55.163,"IKEv2,OPENVPN"
95.181.233.142,"IKEv2,OPENVPN"
84.17.47.108,"IKEv2,OPENVPN"
138.199.59.157,"IKEv2,OPENVPN"
188.126.94.208,"IKEv2,OPENVPN"
45.133.173.129,"IKEv2,OPENVPN"
84.247.105.121,"IKEv2,OPENVPN"
173.239.201.17,"IKEv2,OPENVPN"
196.196.53.126,"IKEv2,OPENVPN"
146.70.11.13,"IKEv2,OPENVPN"
84.239.42.137,"IKEv2,OPENVPN"
173.239.205.29,"IKEv2,OPENVPN"
31.171.152.103,"IKEv2,OPENVPN"
87.101.94.70,"IKEv2,OPENVPN"
37.46.113.238,"IKEv2,OPENVPN"
84.17.56.166,"IKEv2,OPENVPN"
45.133.172.123,"IKEv2,OPENVPN"
45.134.212.200,"IKEv2,OPENVPN"
77.81.142.152,"IKEv2,OPENVPN"
62.133.46.16,"IKEv2,OPENVPN"
5.181.233.86,"IKEv2,OPENVPN"
181.214.218.184,"IKEv2,OPENVPN"
188.241.80.135,"IKEv2,OPENVPN"
212.112.19.77,"IKEv2,OPENVPN"
102.129.145.98,"IKEv2,OPENVPN"
185.253.160.148,"IKEv2,OPENVPN"
95.181.232.139,"IKEv2,OPENVPN"
37.46.115.42,"IKEv2,OPENVPN"
98.159.36.12,"IKEv2,OPENVPN"
154.47.30.7,"IKEv2,OPENVPN"
138.199.39.168,"IKEv2,OPENVPN"
188.126.94.252,"IKEv2,OPENVPN"
154.47.30.30,"IKEv2,OPENVPN"
149.102.232.88,"IKEv2,OPENVPN"
91.90.120.14,"IKEv2,OPENVPN"
188.126.94.217,"IKEv2,OPENVPN"
188.126.94.196,"IKEv2,OPENVPN"
188.214.125.70,"IKEv2,OPENVPN"
91.90.124.142,"IKEv2,OPENVPN"
62.133.47.154,"IKEv2,OPENVPN"
146.70.22.43,"IKEv2,OPENVPN"
176.125.230.159,"IKEv2,OPENVPN"
188.241.80.141,"IKEv2,OPENVPN"
138.199.39.165,"IKEv2,OPENVPN"
102.129.252.161,"IKEv2,OPENVPN"
173.239.220.27,"IKEv2,OPENVPN"
138.199.39.176,"IKEv2,OPENVPN"
84.17.58.53,"IKEv2,OPENVPN"
138.199.59.152,"IKEv2,OPENVPN"
176.125.228.160,"IKEv2,OPENVPN"
173.239.217.48,"IKEv2,OPENVPN"
181.214.206.15,"IKEv2,OPENVPN"
191.96.168.11,"IKEv2,OPENVPN"
89.187.162.177,"IKEv2,OPENVPN"
195.78.54.155,"IKEv2,OPENVPN"
45.154.155.7,"IKEv2,OPENVPN"
102.129.145.80,"IKEv2,OPENVPN"
188.214.125.52,"IKEv2,OPENVPN"
195.78.54.35,"IKEv2,OPENVPN"
216.24.213.58,"IKEv2,OPENVPN"
138.199.56.227,"IKEv2,OPENVPN"
146.70.39.146,"IKEv2,OPENVPN"
45.84.102.29,"IKEv2,OPENVPN"
95.181.237.137,"IKEv2,OPENVPN"
196.196.53.122,"IKEv2,OPENVPN"
146.70.38.64,"IKEv2,OPENVPN"
149.88.26.33,"IKEv2,OPENVPN"
45.84.102.22,"IKEv2,OPENVPN"
188.214.122.56,"IKEv2,OPENVPN"
45.134.213.168,"IKEv2,OPENVPN"
138.199.59.137,"IKEv2,OPENVPN"
191.101.217.169,"IKEv2,OPENVPN"
191.96.168.15,"IKEv2,OPENVPN"
84.17.56.47,"IKEv2,OPENVPN"
146.70.59.145,"IKEv2,OPENVPN"
84.247.105.147,"IKEv2,OPENVPN"
173.244.56.170,"IKEv2,OPENVPN"
98.159.41.10,"IKEv2,OPENVPN"
84.17.56.52,"IKEv2,OPENVPN"
91.90.126.135,"IKEv2,OPENVPN"
146.70.39.147,"IKEv2,OPENVPN"
84.247.105.90,"IKEv2,OPENVPN"
188.126.79.13,"IKEv2,OPENVPN"
223.252.16.151,"IKEv2,OPENVPN"
45.154.153.30,"IKEv2,OPENVPN"
37.120.142.46,"IKEv2,OPENVPN"
216.24.213.62,"IKEv2,OPENVPN"
191.96.168.47,"IKEv2,OPENVPN"
84.247.105.118,"IKEv2,OPENVPN"
179.61.197.141,"IKEv2,OPENVPN"
149.34.242.225,"IKEv2,OPENVPN"
138.199.59.133,"IKEv2,OPENVPN"
185.253.160.149,"IKEv2,OPENVPN"
149.34.242.236,"IKEv2,OPENVPN"
149.34.243.78,"IKEv2,OPENVPN"
77.81.142.131,"IKEv2,OPENVPN"
45.134.213.172,"IKEv2,OPENVPN"
45.154.155.15,"IKEv2,OPENVPN"
45.134.212.201,"IKEv2,OPENVPN"
84.239.42.147,"IKEv2,OPENVPN"
185.152.66.234,"IKEv2,OPENVPN"
