IP,Protocols
192.36.27.35,IKEv2
46.101.173.151,IKEv2
188.214.38.80,IKEv2
94.237.27.220,IKEv2
158.255.212.145,IKEv2
80.69.173.87,IKEv2
151.115.99.211,IKEv2
185.123.100.69,IKEv2
128.199.6.82,IKEv2
45.63.28.191,IKEv2
51.158.201.254,IKEv2
158.255.208.75,IKEv2
45.32.151.81,IKEv2
185.123.101.9,IKEv2
158.255.209.118,IKEv2
37.48.108.12,IKEv2
216.238.112.36,IKEv2
94.237.110.249,IKEv2
151.236.25.80,IKEv2
159.223.67.152,IKEv2
192.121.46.155,IKEv2
209.50.58.158,IKEv2
185.123.101.151,IKEv2
192.71.27.65,IKEv2
70.34.212.101,IKEv2
146.190.96.223,IKEv2
159.223.80.172,IKEv2
83.136.251.171,IKEv2
195.123.225.109,IKEv2
83.136.250.42,IKEv2
134.255.210.187,IKEv2
89.46.236.2,IKEv2
94.237.100.72,IKEv2
37.48.108.4,IKEv2
46.183.186.242,IKEv2
185.108.129.170,IKEv2
83.136.251.79,IKEv2
167.99.73.189,IKEv2
85.9.192.62,IKEv2
188.214.33.206,IKEv2
92.243.65.169,IKEv2
165.232.168.170,IKEv2
23.106.253.7,IKEv2
151.115.99.209,IKEv2
185.108.129.8,IKEv2
192.36.61.27,IKEv2
217.12.210.118,IKEv2
165.232.113.225,IKEv2
94.75.206.230,IKEv2
95.179.211.57,IKEv2
94.237.48.79,IKEv2
158.255.208.32,IKEv2
152.44.41.114,IKEv2
207.244.71.74,IKEv2
151.236.24.95,IKEv2
193.42.108.87,IKEv2
51.158.202.15,IKEv2
151.115.98.124,IKEv2
188.214.38.76,IKEv2
94.237.48.34,IKEv2
149.28.163.201,IKEv2
192.121.170.60,IKEv2
207.244.71.85,IKEv2
138.68.76.147,IKEv2
51.158.201.244,IKEv2
185.193.51.183,IKEv2
192.121.170.94,IKEv2
95.111.213.154,IKEv2
94.75.206.231,IKEv2
185.108.129.56,IKEv2
45.76.210.201,IKEv2
152.42.224.184,IKEv2
151.236.29.24,IKEv2
107.191.57.101,IKEv2
194.68.32.28,IKEv2
206.189.142.34,IKEv2
95.156.204.148,IKEv2
94.75.206.228,IKEv2
193.42.108.93,IKEv2
152.44.34.139,IKEv2
192.121.170.211,IKEv2
209.50.53.123,IKEv2
151.236.23.245,IKEv2
192.36.27.87,IKEv2
216.238.73.99,IKEv2
192.121.46.72,IKEv2
83.136.248.138,IKEv2
129.232.219.220,IKEv2
193.42.108.99,IKEv2
128.199.19.31,IKEv2
194.71.227.76,IKEv2
165.22.96.170,IKEv2
137.184.95.154,IKEv2
23.106.249.56,IKEv2
70.34.209.58,IKEv2
83.136.250.109,IKEv2
23.106.253.18,IKEv2
85.9.214.111,IKEv2
192.121.170.42,IKEv2
45.153.127.91,IKEv2
128.199.217.187,IKEv2
185.123.100.185,IKEv2
83.243.121.69,IKEv2
