IP,Protocols
107.182.235.104,"IKEv2,OPENVPN"
131.153.26.188,"IKEv2,OPENVPN"
77.73.68.110,"IKEv2,OPENVPN"
140.99.254.180,"IKEv2,OPENVPN"
172.105.102.16,"IKEv2,OPENVPN"
116.202.21.198,"IKEv2,OPENVPN"
64.74.163.125,"IKEv2,OPENVPN"
38.60.194.163,"IKEv2,OPENVPN"
184.164.129.84,"IKEv2,OPENVPN"
45.33.88.154,"IKEv2,OPENVPN"
195.123.212.210,"IKEv2,OPENVPN"
23.92.19.84,"IKEv2,OPENVPN"
94.237.109.158,"IKEv2,OPENVPN"
23.83.184.143,"IKEv2,OPENVPN"
172.104.208.26,OPENVPN
23.229.116.34,"IKEv2,OPENVPN"
207.244.71.70,"IKEv1,OPENVPN"
46.101.208.45,"IKEv2,OPENVPN"
184.164.129.83,"IKEv2,OPENVPN"
172.105.171.153,"IKEv2,OPENVPN"
198.72.126.197,"IKEv2,OPENVPN"
178.62.3.31,"IKEv2,OPENVPN"
172.105.84.162,"IKEv2,OPENVPN"
172.245.236.7,"IKEv2,OPENVPN"
156.38.239.148,"IKEv2,OPENVPN"
207.244.89.179,"IKEv2,OPENVPN"
104.244.76.100,"IKEv2,OPENVPN"
172.233.145.225,"IKEv2,OPENVPN"
167.172.255.64,"IKEv2,OPENVPN"
94.237.52.58,"IKEv2,OPENVPN"
193.108.58.60,"IKEv2,OPENVPN"
103.60.15.204,"IKEv2,OPENVPN"
23.229.116.35,"IKEv2,OPENVPN"
178.73.210.87,"IKEv2,OPENVPN"
184.107.108.131,"IKEv2,OPENVPN"
103.60.15.206,"IKEv2,OPENVPN"
2.58.241.42,"IKEv2,OPENVPN"
138.197.164.98,"IKEv2,OPENVPN"
172.105.189.128,"IKEv2,OPENVPN"
45.159.250.51,"IKEv2,OPENVPN"
135.181.156.129,"IKEv2,OPENVPN"
23.229.116.36,"IKEv2,OPENVPN"
87.120.237.105,"IKEv2,OPENVPN"
51.15.212.95,"IKEv2,OPENVPN"
81.171.5.244,"IKEv2,OPENVPN"
200.55.241.54,"IKEv2,OPENVPN"
216.250.97.118,"IKEv2,OPENVPN"
64.74.163.122,"IKEv2,OPENVPN"
74.201.177.106,"IKEv2,OPENVPN"
198.204.229.3,"IKEv2,OPENVPN"
192.36.27.151,"IKEv2,OPENVPN"
158.247.201.119,"IKEv2,OPENVPN"
96.126.102.222,IKEv2
23.83.184.144,"IKEv2,OPENVPN"
185.175.56.117,"IKEv2,OPENVPN"
172.236.142.164,"IKEv2,OPENVPN"
213.183.41.230,"IKEv2,OPENVPN"
184.164.129.86,"IKEv2,OPENVPN"
209.151.145.219,"IKEv2,OPENVPN"
45.86.228.82,"IKEv2,OPENVPN"
104.244.76.84,"IKEv2,OPENVPN"
91.201.65.171,"IKEv2,OPENVPN"
156.67.63.112,"IKEv2,OPENVPN"
46.166.185.93,"IKEv2,OPENVPN"
74.201.177.109,"IKEv2,OPENVPN"
207.244.89.177,"IKEv2,OPENVPN"
95.174.68.134,"IKEv2,OPENVPN"
201.131.126.59,"IKEv2,OPENVPN"
103.75.11.117,"IKEv2,OPENVPN"
64.74.163.124,"IKEv2,OPENVPN"
204.16.246.182,"IKEv1,IKEv2,L2TP,OPENVPN"
184.164.129.85,"IKEv2,OPENVPN"
172.233.87.233,"IKEv2,OPENVPN"
169.44.145.245,"IKEv2,OPENVPN"
92.38.171.110,"IKEv2,OPENVPN"
208.131.153.21,"IKEv2,OPENVPN"
139.162.109.178,"IKEv2,OPENVPN"
23.229.116.37,"IKEv2,OPENVPN"
178.79.132.127,"IKEv2,L2TP,OPENVPN"
94.237.62.200,"IKEv2,OPENVPN"
79.141.174.105,"IKEv2,OPENVPN"
172.237.154.186,"IKEv2,OPENVPN"
192.155.90.178,OPENVPN
209.151.145.222,"IKEv2,OPENVPN"
131.221.32.55,"IKEv2,OPENVPN"
172.233.154.200,"IKEv2,OPENVPN"
70.38.4.236,"IKEv2,OPENVPN"
5.34.178.166,"IKEv2,OPENVPN"
205.185.117.144,"IKEv2,OPENVPN"
38.54.105.55,"IKEv2,OPENVPN"
185.104.183.20,"IKEv2,OPENVPN"
172.105.193.77,"IKEv2,OPENVPN"
207.244.89.164,"IKEv2,OPENVPN"
165.232.97.118,"IKEv2,OPENVPN"
172.233.249.60,"IKEv2,OPENVPN"
81.70.249.94,"IKEv2,OPENVPN"
156.38.239.147,"IKEv2,OPENVPN"
45.33.62.190,"IKEv2,L2TP,OPENVPN"
172.233.154.21,"IKEv2,OPENVPN"
116.203.224.101,"IKEv2,OPENVPN"
94.237.56.230,"IKEv2,OPENVPN"
198.204.229.4,"IKEv2,OPENVPN"
139.162.189.13,IKEv2
144.202.59.244,"IKEv2,OPENVPN"
172.233.150.227,"IKEv2,OPENVPN"
195.123.245.128,"IKEv2,OPENVPN"
