IP,Protocols
216.131.87.132,"IKEv2,OPENVPN"
176.67.80.24,"IKEv2,OPENVPN"
216.131.73.111,"IKEv2,OPENVPN"
216.131.115.146,"IKEv2,OPENVPN"
108.171.106.8,"IKEv2,OPENVPN"
207.204.248.97,"IKEv2,OPENVPN"
216.169.140.152,"IKEv2,OPENVPN"
216.169.132.28,"IKEv2,OPENVPN"
216.131.81.45,"IKEv2,OPENVPN"
216.151.180.32,"IKEv2,OPENVPN"
216.131.120.17,"IKEv2,OPENVPN"
216.131.117.103,"IKEv2,OPENVPN"
216.131.75.160,"IKEv2,OPENVPN"
64.145.90.36,"IKEv2,OPENVPN"
103.209.253.56,"IKEv2,OPENVPN"
108.171.108.24,"IKEv2,OPENVPN"
216.131.82.123,"IKEv2,OPENVPN"
176.67.86.2,"IKEv2,OPENVPN"
64.145.94.19,"IKEv2,OPENVPN"
207.204.248.73,"IKEv2,OPENVPN"
104.36.176.188,"IKEv2,OPENVPN"
5.254.127.20,"IKEv2,OPENVPN"
216.131.117.109,"IKEv2,OPENVPN"
216.151.183.78,"IKEv2,OPENVPN"
185.147.213.143,"IKEv2,OPENVPN"
216.131.111.88,"IKEv2,OPENVPN"
216.131.105.44,"IKEv2,OPENVPN"
64.145.76.21,"IKEv2,OPENVPN"
207.204.228.92,"IKEv2,OPENVPN"
216.131.84.231,"IKEv2,OPENVPN"
36.255.204.21,"IKEv2,OPENVPN"
216.131.82.63,"IKEv2,OPENVPN"
205.185.222.14,"IKEv2,OPENVPN"
216.131.120.23,"IKEv2,OPENVPN"
216.131.122.200,"IKEv2,OPENVPN"
64.145.93.108,"IKEv2,OPENVPN"
103.209.252.45,"IKEv2,OPENVPN"
216.131.107.57,"IKEv2,OPENVPN"
216.131.114.162,"IKEv2,OPENVPN"
185.147.212.235,"IKEv2,OPENVPN"
173.255.160.219,"IKEv2,OPENVPN"
108.171.102.130,"IKEv2,OPENVPN"
216.169.133.84,"IKEv2,OPENVPN"
216.169.141.50,"IKEv2,OPENVPN"
104.36.177.139,"IKEv2,OPENVPN"
103.209.255.12,"IKEv2,OPENVPN"
216.131.83.182,"IKEv2,OPENVPN"
216.131.111.166,"IKEv2,OPENVPN"
192.200.150.14,"IKEv2,OPENVPN"
216.169.136.60,"IKEv2,OPENVPN"
176.67.80.174,"IKEv2,OPENVPN"
185.108.107.80,"IKEv2,OPENVPN"
69.16.157.76,"IKEv2,OPENVPN"
216.131.117.25,"IKEv2,OPENVPN"
104.36.176.110,"IKEv2,OPENVPN"
199.33.68.38,"IKEv2,OPENVPN"
216.151.184.79,"IKEv2,OPENVPN"
156.59.233.194,"IKEv2,OPENVPN"
185.91.122.192,"IKEv2,OPENVPN"
173.255.160.171,"IKEv2,OPENVPN"
216.131.81.94,"IKEv1,OPENVPN"
216.131.104.26,"IKEv2,OPENVPN"
82.102.27.184,"IKEv2,OPENVPN"
216.131.82.57,"IKEv2,OPENVPN"
216.131.122.92,"IKEv2,OPENVPN"
216.169.136.102,"IKEv2,OPENVPN"
155.94.186.194,"IKEv2,OPENVPN"
64.145.90.30,"IKEv2,OPENVPN"
64.145.79.17,"IKEv2,OPENVPN"
185.91.123.60,"IKEv2,OPENVPN"
216.169.136.36,"IKEv2,OPENVPN"
103.137.12.83,"IKEv2,OPENVPN"
104.36.176.236,"IKEv2,OPENVPN"
216.169.133.72,"IKEv2,OPENVPN"
185.147.212.101,"IKEv2,OPENVPN"
69.16.145.137,"IKEv2,OPENVPN"
216.131.122.110,"IKEv2,OPENVPN"
204.188.246.130,"IKEv2,OPENVPN"
185.108.107.5,"IKEv2,OPENVPN"
173.245.202.14,"IKEv1,OPENVPN"
173.255.160.93,"IKEv2,OPENVPN"
216.151.184.202,"IKEv2,OPENVPN"
185.91.120.38,"IKEv2,OPENVPN"
185.91.122.174,"IKEv2,OPENVPN"
216.131.117.79,"IKEv2,OPENVPN"
45.8.221.21,"IKEv2,OPENVPN"
185.147.213.161,"IKEv2,OPENVPN"
84.247.50.228,"IKEv2,OPENVPN"
216.151.183.96,"IKEv2,OPENVPN"
216.131.112.80,"IKEv2,OPENVPN"
209.107.192.102,"IKEv2,OPENVPN"
173.255.164.56,"IKEv2,OPENVPN"
216.131.114.126,"IKEv2,OPENVPN"
173.255.170.112,"IKEv2,OPENVPN"
192.169.119.154,"IKEv2,OPENVPN"
205.185.192.50,"IKEv2,OPENVPN"
216.131.105.50,"IKEv2,OPENVPN"
205.185.193.184,"IKEv2,OPENVPN"
69.16.147.2,"IKEv2,OPENVPN"
64.145.90.216,"IKEv2,OPENVPN"
216.131.122.14,"IKEv2,OPENVPN"
169.197.125.212,"IKEv2,OPENVPN"
205.185.199.191,"IKEv2,OPENVPN"
173.255.172.166,"IKEv2,OPENVPN"
216.131.120.11,"IKEv2,OPENVPN"
216.131.120.71,"IKEv2,OPENVPN"
64.145.90.102,"IKEv2,OPENVPN"
176.67.81.187,"IKEv2,OPENVPN"
199.33.71.26,"IKEv2,OPENVPN"
216.131.115.217,"IKEv2,OPENVPN"
103.209.254.33,"IKEv2,OPENVPN"
98.96.192.224,"IKEv2,OPENVPN"
185.99.253.143,"IKEv2,OPENVPN"
108.171.103.209,"IKEv1,OPENVPN"
185.91.122.18,"IKEv2,OPENVPN"
195.158.249.74,"IKEv2,OPENVPN"
216.131.114.102,"IKEv2,OPENVPN"
216.131.76.183,"IKEv2,OPENVPN"
104.36.177.121,"IKEv2,OPENVPN"
173.255.161.173,"IKEv2,OPENVPN"
216.131.74.22,"IKEv2,OPENVPN"
108.171.102.148,"IKEv2,OPENVPN"
176.67.83.29,"IKEv2,OPENVPN"
205.185.193.44,"IKEv2,OPENVPN"
173.245.207.26,"IKEv2,OPENVPN"
216.131.114.174,"IKEv2,OPENVPN"
108.171.108.66,"IKEv2,OPENVPN"
185.147.213.221,"IKEv2,OPENVPN"
173.255.170.178,"IKEv2,OPENVPN"
216.131.73.33,"IKEv2,OPENVPN"
216.169.135.136,"IKEv2,OPENVPN"
216.131.72.50,"IKEv2,OPENVPN"
208.131.139.112,"IKEv2,OPENVPN"
205.185.222.42,"IKEv2,OPENVPN"
176.67.81.41,"IKEv2,OPENVPN"
185.91.123.90,"IKEv2,OPENVPN"
216.131.86.168,"IKEv2,OPENVPN"
178.175.140.90,"IKEv2,OPENVPN"
